time,Fx,Tx,Fy
1459,-18.0432,0.360051,-8.07708
1460,-18.6972,0.354775,-7.97616
1461,-19.3481,0.354475,-7.97041
1462,-19.9746,0.360719,-8.08986
1463,-20.5681,0.360123,-8.07845
1464,-21.0169,0.365642,-8.18397
1465,-21.4902,0.364761,-8.16714
1466,-21.832,0.37339,-8.33203
1467,-22.2576,0.371978,-8.30505
1468,-22.6082,0.388701,-8.62424
1469,-22.9724,0.391486,-8.67735
1470,-23.2966,0.399957,-8.83877
1471,-23.5789,0.403255,-8.90158
1472,-23.8907,0.410167,-9.03316
1473,-24.1361,0.41156,-9.05966
1474,-24.3719,0.412927,-9.08568
1475,-24.6036,0.416519,-9.15399
1476,-24.7543,0.424764,-9.31071
1477,-24.9172,0.43138,-9.43635
1478,-25.0346,0.437831,-9.55878
1479,-25.1082,0.440879,-9.61659
1480,-25.2413,0.440261,-9.60489
1481,-25.386,0.448203,-9.75544
1482,-25.5884,0.453341,-9.85278
1483,-25.829,0.460985,-9.99747
1484,-26.0995,0.468182,-10.1336
1485,-26.4018,0.471391,-10.1942
1486,-26.7168,0.479954,-10.356
1487,-27.0678,0.487553,-10.4994
1488,-27.36,0.497483,-10.6866
1489,-27.6738,0.507701,-10.8789
1490,-27.9527,0.525024,-11.2045
1491,-28.1968,0.537006,-11.4292
1492,-28.4008,0.550882,-11.6891
1493,-28.6413,0.567005,-11.9904
1494,-28.8388,0.586809,-12.3596
1495,-29.0169,0.61029,-12.7959
1496,-29.1892,0.624756,-13.064
1497,-29.3756,0.63539,-13.2607
1498,-29.5836,0.644797,-13.4344
1499,-29.8067,0.656526,-13.6507
1500,-30.1431,0.67079,-13.9132
1501,-30.4723,0.689592,-14.2583
1502,-30.7635,0.707143,-14.5794
1503,-31.1267,0.721898,-14.8487
1504,-31.462,0.742177,-15.2177
1505,-31.7787,0.766397,-15.6567
1506,-32.1432,0.793533,-16.1463
1507,-32.4994,0.82257,-16.6676
1508,-32.8704,0.858078,-17.3011
1509,-33.2369,0.893397,-17.927
1510,-33.6029,0.928392,-18.5428
1511,-33.9339,0.967615,-19.2278
1512,-34.254,1.00061,-19.7996
1513,-34.5181,1.03294,-20.3559
1514,-34.7964,1.0629,-20.8679
1515,-35.0683,1.09551,-21.4213
1516,-35.3082,1.12514,-21.9204
1517,-35.5311,1.15317,-22.3894
1518,-35.6957,1.18897,-22.9839
1519,-35.8523,1.21546,-23.4203
1520,-35.9461,1.24803,-23.953
1521,-36.0751,1.27893,-24.4544
1522,-36.1193,1.31001,-24.9548
1523,-36.112,1.33874,-25.4137
1524,-36.0916,1.36625,-25.8498
1525,-36.0198,1.39636,-26.3235
1526,-35.9184,1.43177,-26.8757
1527,-35.8565,1.46508,-27.3902
1528,-35.7166,1.499,-27.9093
1529,-35.5547,1.53162,-28.4037
1530,-35.3803,1.56186,-28.8582
1531,-35.119,1.5973,-29.3856
1532,-34.8538,1.62849,-29.8452
1533,-34.5551,1.66835,-30.4267
1534,-34.138,1.70184,-30.9099
1535,-33.7036,1.73856,-31.4341
1536,-33.1471,1.77273,-31.9166
1537,-32.4763,1.80458,-32.3619
1538,-31.7177,1.84034,-32.8568
1539,-30.9087,1.87189,-33.2888
1540,-30.021,1.89503,-33.6029
1541,-29.0613,1.91745,-33.9051
1542,-28.1623,1.94176,-34.2304
1543,-27.3155,1.95584,-34.4176
1544,-26.4746,1.97491,-34.6699
1545,-25.6846,1.98422,-34.7925
1546,-24.9361,1.99555,-34.9412
1547,-24.1469,1.99719,-34.9626
1548,-23.4566,2.00133,-35.0168
1549,-22.763,1.99596,-34.9465
1550,-22.0707,1.98933,-34.8595
1551,-21.414,1.97734,-34.7019
1552,-20.8124,1.96705,-34.5661
1553,-20.2736,1.95814,-34.4481
1554,-19.84,1.93998,-34.2066
1555,-19.4109,1.91005,-33.8056
1556,-19.0918,1.87584,-33.3425
1557,-18.8546,1.8316,-32.7363
1558,-17.6857,1.85222,-33.0199
1559,-18.0531,1.77293,-31.9195
1560,-16.863,1.79295,-32.1999
1561,-16.4268,1.75995,-31.7367
1562,-15.9093,1.72812,-31.2856
1563,-15.4344,1.69867,-30.8644
1564,-14.8213,1.65528,-30.2368
1565,-14.5946,1.61462,-29.6414
1566,-14.105,1.57211,-29.0112
1567,-13.7439,1.53047,-28.3864
1568,-13.2059,1.48298,-27.6647
1569,-12.7512,1.43381,-26.9072
1570,-12.493,1.38016,-26.0691
1571,-12.3035,1.32271,-25.158
1572,-12.2934,1.26345,-24.2037
1573,-12.0367,1.20464,-23.2423
1574,-11.8746,1.14452,-22.245
1575,-11.8695,1.08136,-21.1816
1576,-11.78,1.02012,-20.1358
1577,-12.2917,0.921489,-18.4217
1578,-11.9227,0.889521,-17.8586
1579,-11.6686,0.853412,-17.2181
1580,-11.4906,0.814989,-16.5318
1581,-11.4159,0.769941,-15.7208
1582,-11.4014,0.729665,-14.9902
1583,-11.476,0.690597,-14.2767
1584,-11.56,0.655554,-13.6328
1585,-11.6632,0.624132,-13.0524
1586,-11.7813,0.600625,-12.6165
1587,-11.9927,0.580044,-12.2336
1588,-12.2619,0.557239,-11.808
1589,-12.521,0.544245,-11.5649
1590,-12.7263,0.532679,-11.3481
1591,-12.9281,0.516788,-11.0498
1592,-13.0613,0.508536,-10.8946
1593,-13.317,0.495619,-10.6514
1594,-13.4483,0.484341,-10.4388
1595,-13.7383,0.479412,-10.3457
1596,-13.9116,0.467077,-10.1127
1597,-14.114,0.460024,-9.97928
1598,-14.379,0.451224,-9.81267
1599,-14.6813,0.432986,-9.46684
1600,-15.0462,0.422751,-9.27245
1601,-15.61,0.399985,-8.8393
1602,-16.1776,0.381612,-8.489
1603,-16.9176,0.353299,-7.94792
1604,-17.638,0.345503,-7.79866
1605,-18.3336,0.334768,-7.593
1606,-19.0025,0.328973,-7.48188
1607,-19.6296,0.331318,-7.52685
1608,-20.2016,0.330477,-7.51071
1609,-20.7601,0.338417,-7.66292
1610,-21.3841,0.338518,-7.66487
1611,-21.9699,0.340381,-7.70056
1612,-22.5151,0.342636,-7.74375
1613,-23.0797,0.351433,-7.9122
1614,-23.6215,0.357404,-8.02645
1615,-24.084,0.36316,-8.13653
1616,-24.4582,0.36713,-8.21242
1617,-24.7394,0.374364,-8.35063
1618,-25.0248,0.379323,-8.4453
1619,-25.2745,0.380967,-8.47669
1620,-25.566,0.379958,-8.45743
1621,-25.7952,0.382013,-8.49665
1622,-26.0394,0.384883,-8.5514
1623,-26.2951,0.392784,-8.7021
1624,-26.5748,0.401631,-8.87066
1625,-26.9029,0.413552,-9.09756
1626,-27.2884,0.424311,-9.3021
1627,-27.6542,0.442351,-9.64452
1628,-28.0513,0.457872,-9.93856
1629,-28.4738,0.471026,-10.1873
1630,-28.841,0.487133,-10.4915
1631,-29.1576,0.498461,-10.705
1632,-29.3868,0.513816,-10.9939
1633,-29.6358,0.530746,-11.3119
1634,-29.8922,0.547482,-11.6255
1635,-30.087,0.566535,-11.9816
1636,-30.3415,0.582501,-12.2793
1637,-30.6137,0.596702,-12.5436
1638,-30.8489,0.617602,-12.9315
1639,-31.1156,0.630817,-13.1762
1640,-31.3514,0.646601,-13.4677
1641,-31.5794,0.666405,-13.8326
1642,-31.8141,0.687485,-14.2196
1643,-32.0605,0.704229,-14.5262
1644,-32.2624,0.724105,-14.8889
1645,-32.4843,0.744164,-15.2538
1646,-32.6985,0.756985,-15.4863
1647,-32.8894,0.780837,-15.9175
1648,-33.1186,0.793745,-16.1501
1649,-33.2963,0.814192,-16.5175
1650,-33.4561,0.828919,-16.7812
1651,-33.5976,0.853089,-17.2124
1652,-33.7074,0.868899,-17.4934
1653,-33.8069,0.884485,-17.7695
1654,-33.8783,0.896993,-17.9905
1655,-33.87,0.907329,-18.1727
1656,-33.874,0.914774,-18.3037
1657,-33.8653,0.925033,-18.4839
1658,-33.8283,0.937227,-18.6976
1659,-33.7814,0.949511,-18.9123
1660,-33.733,0.954743,-19.0036
1661,-33.6482,0.967596,-19.2275
1662,-33.593,0.973972,-19.3383
1663,-33.4946,0.978521,-19.4172
1664,-33.3588,0.99084,-19.6307
1665,-33.2619,0.996992,-19.7371
1666,-33.1412,1.00586,-19.8902
1667,-33.0121,1.01159,-19.989
1668,-32.893,1.01558,-20.0576
1669,-32.7446,1.01814,-20.1017
1670,-32.6149,1.01058,-19.9716
1671,-32.4621,1.01099,-19.9786
1672,-32.3217,1.01085,-19.9762
1673,-32.183,1.00733,-19.9156
1674,-32.0567,1.005,-19.8754
1675,-31.9462,1.00208,-19.8249
1676,-31.806,0.997708,-19.7495
1677,-31.695,0.994501,-19.694
1678,-31.5796,0.998516,-19.7634
1678,-31.4876,0.994687,-19.6973
1678,-31.3858,1.00049,-19.7976
1678,-31.3265,0.998347,-19.7605
1678,-31.2304,1.00475,-19.8711
1678,-31.186,1.00619,-19.896
1678,-31.1559,1.00854,-19.9363
1678,-31.1462,1.01872,-20.1117
1678,-31.1168,1.02513,-20.2219
1678,-31.0875,1.03204,-20.3406
1678,-31.0735,1.03373,-20.3696
1678,-31.0379,1.04272,-20.5234
1678,-30.9949,1.04546,-20.5703
1678,-30.9816,1.04799,-20.6135
1678,-30.9543,1.04844,-20.6212
1678,-30.928,1.04941,-20.6378
1678,-30.9259,1.05141,-20.672
1678,-30.8891,1.05325,-20.7034
1678,-30.8773,1.05804,-20.7852
1678,-30.8487,1.0554,-20.7401
1678,-30.833,1.05702,-20.7677
1678,-30.8241,1.05051,-20.6566
1678,-30.823,1.05104,-20.6657
1678,-30.7924,1.04798,-20.6133
1678,-30.7592,1.04907,-20.6321
1678,-30.7699,1.04262,-20.5218
1678,-30.7998,1.03947,-20.4678
1678,-30.7779,1.04473,-20.5578
1678,-30.7887,1.0408,-20.4905
1678,-30.7826,1.04399,-20.5452
1678,-30.7831,1.0452,-20.5659
1678,-30.7793,1.0477,-20.6087
1678,-30.7563,1.04906,-20.6319
1678,-30.7976,1.04958,-20.6407
1678,-30.8016,1.04819,-20.6169
1678,-30.8025,1.05061,-20.6584
1678,-30.7715,1.04644,-20.5871
1678,-30.7409,1.04664,-20.5904
1678,-30.748,1.04277,-20.5243
1678,-30.7131,1.04573,-20.575
1678,-30.7157,1.04151,-20.5028
1678,-30.6788,1.04542,-20.5696
1678,-30.6745,1.04179,-20.5074
1678,-30.6331,1.04226,-20.5156
1678,-30.6271,1.0458,-20.576
1678,-30.6406,1.03889,-20.4579
1678,-30.6327,1.04183,-20.5083
1678,-30.6406,1.04255,-20.5205
1678,-30.652,1.03932,-20.4652
1678,-30.6389,1.04129,-20.499
1678,-30.6594,1.03387,-20.3718
1678,-30.6661,1.02959,-20.2985
1678,-30.6458,1.03073,-20.318
1678,-30.6584,1.03573,-20.4037
1678,-30.6692,1.03081,-20.3194
1678,-30.6425,1.03093,-20.3215
1678,-30.6359,1.0243,-20.2077
1678,-30.6593,1.0232,-20.1888
1678,-30.6307,1.01936,-20.1227
1678,-30.6331,1.01538,-20.0543
1678,-30.6521,1.00985,-19.959
1678,-30.6364,1.00929,-19.9494
1678,-30.6502,1.0075,-19.9185
1678,-30.6829,0.996119,-19.722
1678,-30.6924,0.991008,-19.6336
1678,-30.693,0.997178,-19.7403
1678,-30.6701,0.99878,-19.768
1678,-30.6688,0.995484,-19.711
1678,-30.6777,1.00034,-19.795
1678,-30.7005,0.993148,-19.6707
1678,-30.6885,0.984789,-19.5259
1678,-30.6742,0.997377,-19.7438
1678,-30.6853,0.987859,-19.5791
1678,-30.7168,0.985434,-19.5371
1678,-30.7385,0.984263,-19.5168
1678,-30.7227,0.988901,-19.5972
1678,-30.717,0.994549,-19.6949
1678,-30.7084,0.992389,-19.6575
1678,-30.7101,0.993777,-19.6815
1678,-30.7017,0.997985,-19.7543
1678,-30.7022,0.997996,-19.7545
1678,-30.7119,0.997243,-19.7414
1678,-30.6992,0.995119,-19.7047
1678,-30.703,0.993408,-19.6751
1678,-30.6936,0.996305,-19.7252
1678,-30.7149,0.989964,-19.6155
1678,-30.7175,0.991876,-19.6486
1678,-30.7325,0.989202,-19.6024
1678,-30.7216,0.989583,-19.609
1678,-30.7335,0.987131,-19.5665
1678,-30.7258,0.983484,-19.5033
1678,-30.728,0.982057,-19.4786
1678,-30.6947,0.9839,-19.5105
1678,-30.6886,0.986871,-19.562
1678,-30.7116,0.985529,-19.5388
1678,-30.7212,0.984212,-19.5159
1678,-30.7016,0.990666,-19.6277
1678,-30.7243,0.991288,-19.6385
1678,-30.7501,0.984662,-19.5237
1678,-30.7356,0.988123,-19.5837
1678,-30.7232,0.984524,-19.5213
1678,-30.7494,0.990496,-19.6248
1678,-30.7495,0.982343,-19.4835
1678,-30.7585,0.980643,-19.4541
1678,-30.7126,0.989459,-19.6068
1678,-30.7215,0.986463,-19.5549
1678,-30.7283,0.981915,-19.4761
1678,-30.7104,0.981778,-19.4737
1678,-30.7275,0.985879,-19.5448
1678,-30.7172,0.985939,-19.5459
1678,-30.7382,0.988523,-19.5906
1678,-30.7306,0.991994,-19.6507
1678,-30.7109,0.991847,-19.6481
1678,-30.7605,0.992602,-19.6612
1678,-30.7507,0.991283,-19.6384
1678,-30.7675,0.989661,-19.6103
1678,-30.7715,0.988566,-19.5913
1678,-30.7394,0.992312,-19.6562
1678,-30.7378,0.991257,-19.6379
1678,-30.7453,0.993113,-19.67
1678,-30.7667,0.995399,-19.7096
1678,-30.7875,0.992803,-19.6647
1678,-30.8207,0.989728,-19.6115
1678,-30.8418,0.989536,-19.6081
1678,-30.8463,0.996101,-19.7217
1678,-30.8696,0.992819,-19.665
1678,-30.8855,0.994901,-19.701
1678,-30.8724,0.997576,-19.7472
1678,-30.8853,0.999412,-19.7789
1678,-30.9028,1.00173,-19.819
1678,-30.9204,1.00794,-19.9261
1678,-30.8905,1.00802,-19.9275
1678,-30.8992,1.01124,-19.983
1678,-30.9099,1.0132,-20.0167
1678,-30.9136,1.02134,-20.1568
1678,-30.9301,1.01704,-20.0828
1678,-30.9316,1.02412,-20.2045
1678,-30.9465,1.02271,-20.1803
1678,-30.9739,1.02054,-20.1431
1678,-30.9809,1.01809,-20.101
1678,-30.994,1.0209,-20.1492
1678,-30.991,1.01832,-20.1048
1678,-30.9996,1.01904,-20.1173
1678,-31.0081,1.01839,-20.106
1678,-31.0245,1.0154,-20.0547
1678,-31.0204,1.01396,-20.0298
1678,-31.0419,1.00937,-19.9507
1678,-31.0644,1.00263,-19.8345
1678,-31.0908,0.999177,-19.7749
1678,-31.0854,0.997889,-19.7526
1678,-31.1024,0.997873,-19.7523
1678,-31.1434,0.995059,-19.7037
1678,-31.1649,0.987737,-19.577
1678,-31.1884,0.993004,-19.6681
1678,-31.2216,0.994983,-19.7024
1678,-31.2726,0.996439,-19.7275
1678,-31.2414,1.03404,-20.3748
1678,-31.2785,1.03555,-20.4006
1678,-31.3332,1.03257,-20.3496
1678,-31.3906,1.03036,-20.3116
1678,-31.4211,1.02679,-20.2504
1678,-31.4343,1.02509,-20.2212
1678,-31.5044,1.02306,-20.1864
1678,-31.5461,1.02287,-20.1831
1678,-31.5241,1.02218,-20.1713
1678,-31.5374,1.02018,-20.1369
1678,-31.5292,1.02058,-20.1437
1678,-31.5543,1.02047,-20.1418
1678,-31.5499,1.02121,-20.1546
1678,-31.587,1.02167,-20.1625
1678,-31.6343,1.01847,-20.1075
