time,route1,route3,route4,route6,route7,route8,route9,route10,route5,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,
310,0.612777293,0.85430156,0.765852756,0.220871394,0.097411447,0.093982438,0.430795148,0.224275279,0.584491418,-0.127314217,0.122919863,-0.124162715,-0.087447405,0.133868192,-0.129051991,0.312580137,0.217726593,-0.014883674,0.291342917,,,,,,,,,
311,0.591675018,0.865161577,0.747149294,0.190233181,0.02829176,0.014104647,0.480849204,0.239197977,0.537487409,-0.131256673,0.168725871,-0.084359736,-0.107116527,0.165112455,-0.206866964,0.264882015,0.232614458,0.018141398,0.267686367,,,,,,,,,
312,0.638949398,0.886266827,0.834761022,0.21569347,0.074981782,0.032487354,0.447765678,0.212931107,0.479871471,-0.09306438,0.207633263,-0.03643894,-0.177856787,0.210627187,-0.171932745,0.288629437,0.230182076,0.01297162,0.260857371,,,,,,,,,
313,0.596757694,0.902007747,0.780469167,0.184672,0.044977806,0.055010411,0.508628833,0.162700972,0.516014436,-0.12562116,0.23213646,-0.0003216,-0.179677324,0.230196291,-0.1163786,0.270861788,0.206132413,0.005288677,0.246419426,,,,,,,,,
314,0.591479622,0.850192703,0.849853232,0.209924321,0.038124114,0.062861305,0.491830042,0.167510585,0.510914949,-0.084608146,0.212352747,0.001516113,-0.148972274,0.242009949,-0.143030307,0.301756614,0.199237721,-0.014382588,0.255325471,,,,,,,,,
315,0.585850703,0.908408304,0.796389153,0.207691683,0.044674817,0.039177074,0.46247224,0.129638892,0.467596257,-0.115734824,0.25193191,0.00343492,-0.142410082,0.288644292,-0.174300711,0.356624331,0.18097334,0.009289865,0.256055386,,,,,,,,,
316,0.591889774,0.826083414,0.810670401,0.189532689,0.065437509,0.068797664,0.533657158,0.167282299,0.495607377,-0.098249605,0.242926047,0.016282525,-0.127782078,0.228641566,-0.131788802,0.377235722,0.228828366,-0.105373597,0.303228391,,,,,,,,,
317,0.562312001,0.884036384,0.883357847,0.187448216,0.088404728,0.049308186,0.492224019,0.197452978,0.467259025,-0.095084502,0.270596613,0.048829211,-0.148446783,0.233961278,-0.130775696,0.338706052,0.239926964,-0.053372668,0.2628209,,,,,,,,,
318,0.630437675,0.892489089,0.880962619,0.188592978,0.07238653,0.040623974,0.543005059,0.231748958,0.445262298,-0.134707705,0.275392012,0.099477717,-0.078416085,0.274171144,-0.158951689,0.361684869,0.200825576,-0.007941223,0.304425606,,,,,,,,,
319,0.610478393,0.922395855,0.912668157,0.202513778,0.074822388,0.064374788,0.552595987,0.229726517,0.402922553,-0.167830658,0.254433482,0.096206312,-0.174375578,0.347665917,-0.15034567,0.415088268,0.207347747,-0.039809344,0.322120387,,,,,,,,,
320,0.580545921,0.919874071,0.908760584,0.158903473,0.07646313,0.081782554,0.586392387,0.238534307,0.400316458,-0.098998703,0.26321024,0.11248028,-0.139788747,0.466188854,-0.132293985,0.391667336,0.247712682,-0.008538655,0.367439405,,,,,,,,,
321,0.575406902,0.927676466,0.94396635,0.19934772,0.02362137,0.05452172,0.627837135,0.274728408,0.369537835,-0.121606085,0.264227947,0.105215262,-0.147726364,0.622422115,-0.150630975,0.387273619,0.259547932,-0.05625016,0.328892853,,,,,,,,,
322,0.615872951,0.881643938,0.955669423,0.173070742,0.04383198,0.025921844,0.576825597,0.264466887,0.427217709,-0.110597611,0.294125596,0.133815856,-0.158037866,0.64749178,-0.144703064,0.393402622,0.223799468,-0.052117541,0.296261745,,,,,,,,,
323,0.629722476,0.932982045,1.015919852,0.176898374,0.026581878,-0.004055742,0.62402205,0.265180355,0.43593738,-0.109006089,0.287709652,0.098256187,-0.152879221,0.562230622,-0.147819873,0.393513442,0.186605466,-0.01917146,0.283831128,,,,,,,,,
324,0.614251189,0.888281259,0.99035909,0.147091795,0.029071556,0.032092956,0.613777945,0.282271824,0.390733055,-0.165643096,0.340996897,0.185406666,-0.116984019,0.453643617,-0.16348729,0.397572324,0.267308464,-0.036268447,0.25201857,,,,,,,,,
325,0.642421769,0.894919272,0.980764491,0.172674151,0.078411114,0.002127491,0.634090005,0.31464706,0.433963862,-0.213304096,0.338841757,0.190484735,-0.117406268,0.507908082,-0.16326245,0.416272462,0.20920537,-0.025401367,0.30744276,,,,,,,,,
326,0.621539607,0.892554763,1.01089573,0.125883026,0.07978984,0.092759376,0.649669599,0.288762853,0.353105603,-0.181703086,0.370246824,0.157335036,-0.153852614,0.429363761,-0.147295641,0.412870734,0.227497957,-0.038457887,0.350524281,,,,,,,,,
327,0.570173795,0.933987048,1.033555177,0.18476259,0.035482649,0.105050241,0.648297193,0.407410953,0.339702437,-0.165879725,0.360320514,0.190039923,-0.140901557,0.277205795,-0.190799526,0.40909181,0.242777678,-0.034926669,0.383659796,,,,,,,,,
328,0.629330091,0.896126621,1.030206197,0.2184129,0.06723988,0.07155624,0.664248984,0.375593595,0.362235436,-0.197045305,0.421128423,0.200932946,-0.111593492,0.135481469,-0.167097099,0.434812514,0.192008332,-0.079364302,0.381845559,,,,,,,,,
329,0.623470535,0.905163731,1.07071936,0.191758137,0.106523177,0.035268041,0.661668433,0.391008938,0.307405422,-0.211503714,0.415809073,0.217565629,-0.127518835,0.04696223,-0.165250855,0.435137519,0.24083562,-0.023521207,0.363453796,,,,,,,,,
330,0.615615681,0.912170386,1.0983446,0.182469101,0.069784775,0.064391544,0.704200335,0.422988821,0.308449828,-0.2170802,0.459107415,0.236384623,-0.131088945,0.004001785,-0.191259443,0.401296162,0.206790731,-0.074653471,0.357197672,,,,,,,,,
331,0.623376562,0.927284217,1.1373343,0.176023952,0.103054898,0.038714986,0.655423067,0.401084157,0.258917695,-0.222419482,0.468611774,0.204179815,-0.20117541,-0.124701715,-0.115163522,0.434600681,0.242318074,0.010827874,0.390044236,,,,,,,,,
332,0.664018897,0.935932337,1.106619527,0.176457086,0.041679913,0.04572513,0.761425159,0.461491278,0.263641984,-0.222032658,0.510588911,0.306172221,-0.137873781,-0.204898514,-0.155388564,0.437022459,0.208711861,-0.006712758,0.313810197,,,,,,,,,
333,0.629513134,0.938616681,1.106911194,0.191019083,0.055141495,0.075446903,0.741720603,0.413283593,0.312779288,-0.215766561,0.482399137,0.288776699,-0.098180043,-0.284076266,-0.141415976,0.449442421,0.25428724,-0.003682963,0.324206024,,,,,,,,,
334,0.645210792,0.919337761,1.096035796,0.175408165,0.044284257,0.066341514,0.734622413,0.4452629,0.346626171,-0.193783351,0.44262695,0.286570137,-0.10694735,-0.323561462,-0.14144603,0.408527691,0.278316442,-0.011817393,0.318350638,,,,,,,,,
335,0.614051173,0.896703577,1.112277122,0.240189023,0.007728553,0.081077034,0.769132637,0.435017562,0.373898685,-0.19084238,0.457392739,0.291917611,-0.182978233,-0.373623958,-0.167055326,0.499986213,0.197802595,-0.034594165,0.345693649,,,,,,,,,
336,0.64728015,0.946178585,1.131994716,0.177175947,0.032020885,0.046406217,0.779503265,0.482792649,0.375200188,-0.13874619,0.447648057,0.321451437,-0.153594996,-0.401798728,-0.159163849,0.443189307,0.24273352,-0.037801221,0.288182112,,,,,,,,,
337,0.616754643,0.936485504,1.156956873,0.185437779,0.028393066,0.053989822,0.720618779,0.492732815,0.318700956,-0.133559167,0.398569954,0.269564086,-0.142155662,-0.47002256,-0.135870304,0.443291778,0.249510686,-0.045732556,0.30304623,,,,,,,,,
338,0.601048111,0.976445547,1.16468452,0.158407869,0.057284634,0.008624544,0.746144517,0.484249201,0.339658815,-0.147418154,0.430404533,0.291166611,-0.162807123,-0.37314098,-0.15681302,0.431688892,0.231153372,-0.003171343,0.31582556,,,,,,,,,
339,0.580977659,0.95495064,1.156864223,0.186461698,0.078197955,0.092911298,0.718666697,0.542004951,0.301441523,-0.104251007,0.418540018,0.289234763,-0.131795118,-0.350502431,-0.132241435,0.468441393,0.239605001,-0.014217437,0.306241026,,,,,,,,,
340,0.59546346,0.927592605,1.186993848,0.198506411,0.038934043,0.02468221,0.720401818,0.505127454,0.23177698,-0.153794069,0.343870573,0.29118975,-0.126994931,-0.348870279,-0.193310078,0.505232673,0.250620602,-0.027292687,0.306213184,,,,,,,,,
341,0.626487066,0.958240195,1.175090934,0.222792703,0.038592223,0.07112782,0.753681422,0.539593317,0.241132768,-0.129018048,0.405514308,0.32404513,-0.130688433,-0.290801938,-0.179636923,0.463206844,0.231733098,-0.043807774,0.344104157,,,,,,,,,
342,0.637767269,0.94684046,1.18678113,0.253256726,0.071265816,0.06667982,0.78481768,0.514250781,0.29889319,-0.167201771,0.355660643,0.30459056,-0.154499502,-0.23758058,-0.179449789,0.468133632,0.246792889,-0.034556369,0.359957078,,,,,,,,,
343,0.619963175,0.957114312,1.262644106,0.261132399,0.102103099,0.036691892,0.766879328,0.556863655,0.354496289,-0.132620171,0.325453279,0.282954501,-0.13385573,-0.187659369,-0.169817405,0.465176628,0.26637653,-0.006370025,0.287160166,,,,,,,,,
344,0.62461166,0.915964831,1.200010509,0.293201951,0.103464184,0.05343964,0.758813754,0.541315715,0.334077222,-0.203911923,0.398805327,0.335955929,-0.134399443,-0.168755258,-0.19256071,0.459202729,0.264192938,-0.06165921,0.336419743,,,,,,,,,
345,0.609971007,0.921662998,1.143367875,0.221429139,0.043193395,0.047967787,0.788333713,0.54807007,0.37255939,-0.170745449,0.395850857,0.307126465,-0.085934825,-0.123908872,-0.179102373,0.446269503,0.240856336,-0.065255503,0.301255105,,,,,,,,,
346,0.627362998,0.934572811,1.19943043,0.228215226,-0.006178963,0.099746693,0.766258926,0.480910789,0.384051618,-0.18909796,0.39147361,0.293819644,-0.100092486,-0.117429709,-0.237753606,0.49879917,0.255153437,-0.022375408,0.30371635,,,,,,,,,
347,0.58251542,0.897316899,1.169902747,0.236333563,0.061602714,0.034386404,0.755080623,0.515908384,0.385182547,-0.081876643,0.464341926,0.235488915,-0.136668489,-0.077112583,-0.13129735,0.448773348,0.289449342,0.002786389,0.340164368,,,,,,,,,
348,0.620758896,0.933396694,1.137657062,0.195460642,0.02544065,0.064958049,0.774253633,0.534623009,0.375628993,-0.196747788,0.454086361,0.275713358,-0.120145074,-0.132153318,-0.197407495,0.515841898,0.216241108,-0.016546589,0.350473309,,,,,,,,,
349,0.597153193,0.933529238,1.149680112,0.228297621,0.065666144,0.0217296,0.796544688,0.546606106,0.350237395,-0.181980761,0.497308946,0.235430261,-0.140932262,-0.140833609,-0.149402268,0.495579375,0.241234512,-0.07013851,0.339014255,,,,,,,,,
350,0.579319177,0.958159476,1.20310565,0.25375906,0.119406684,0.063808916,0.798955272,0.559029348,0.329078693,-0.214162017,0.473623119,0.235322712,-0.100599567,-0.130875754,-0.167746851,0.485885562,0.218016348,0.003789565,0.227125878,,,,,,,,,
351,0.575762053,0.94802852,1.170532134,0.298520157,0.063181727,0.025172316,0.817764197,0.60402516,0.32668854,-0.191444697,0.45998956,0.22852419,-0.162266297,-0.120186289,-0.150081477,0.504433218,0.253327686,-0.056846972,0.254258392,,,,,,,,,
352,0.586471045,0.923896719,1.18679998,0.277360295,0.075490872,0.046158688,0.825091245,0.621293457,0.346006583,-0.234566981,0.5074651,0.18777603,-0.105571129,-0.140079715,-0.152473925,0.498798257,0.248161524,-0.032375884,0.276076862,,,,,,,,,
353,0.534585013,0.947006063,1.184598964,0.265663471,0.088695794,0.041336227,0.801426892,0.567344258,0.351175498,-0.221356079,0.464377119,0.23650829,-0.114440257,-0.123428433,-0.149201899,0.470304165,0.266291992,-0.051890516,0.235002483,,,,,,,,,
354,0.567175043,0.938590656,1.13E+00,0.265535419,0.118471453,0.033820371,0.806756701,0.619953885,0.385661036,-0.186889669,0.488109323,0.258074599,-0.110507396,-0.084551728,-0.201158069,0.5333842,0.313339262,-0.08109687,0.17952884,,,,,,,,,
355,0.51951132,0.907287258,1.171850374,0.167199198,0.064155148,0.052858527,0.775719569,0.610583332,0.370645894,-0.197512464,0.478615804,0.193503242,-0.11047724,-0.102482092,-0.194713204,0.523794769,0.278338553,-0.066523418,0.129204553,,,,,,,,,
356,0.575341242,0.942979328,1.124828455,0.146793656,0.067273222,0.089386945,0.761839876,0.577454798,0.3795072,-0.255855832,0.511393893,0.169511488,-0.094605147,-0.149531581,-0.16045803,0.497101218,0.25898528,-0.05339163,0.112157195,,,,,,,,,
357,0.557487268,0.916400861,1.121832927,0.178668982,0.114376623,0.083574052,0.782720712,0.603023727,0.371005876,-0.260072248,0.475619092,0.139008638,-0.131781179,-0.142498781,-0.148012518,0.520447233,0.210582382,-0.052622593,0.057515732,,,,,,,,,
358,0.610772173,0.954837797,1.102167532,0.201959337,0.092708598,0.085971878,0.783985981,0.634759295,0.392588705,-0.268996186,0.508139783,0.13700653,-0.101628462,-0.175048199,-0.194325266,0.472336774,0.200874915,-0.052760355,0.175302175,,,,,,,,,
359,0.562509968,0.924191576,1.16790238,0.126971107,0.117276838,0.049131116,0.86923662,0.591755274,0.37613288,-0.212522753,0.481875621,0.106550896,-0.09941749,-0.143460733,-0.184873497,0.495641196,0.212520515,-0.049888547,0.159337493,,,,,,,,,
360,0.542584366,0.949165955,1.179177836,0.17055366,0.094763265,0.059794058,0.871512461,0.622036551,0.361289582,-0.204745745,0.480329394,0.122475222,-0.107156645,-0.13066044,-0.114978154,0.539483394,0.253570983,-0.043863927,0.056963179,,,,,,,,,
361,0.575310958,0.953621119,1.162826867,0.209346052,0.133197128,0.119404356,0.861108115,0.595412728,0.378846295,-0.230978984,0.459813887,0.098249997,-0.118159392,-0.124659017,-0.181619913,0.546010493,0.242313405,-0.039628761,0.068098503,,,,,,,,,
362,0.534372066,0.907145218,1.125230495,0.252723069,0.049349147,0.106122679,0.856760227,0.586917077,0.486284255,-0.20116658,0.467777445,0.143226249,-0.128416766,-0.136920621,-0.15515648,0.473007499,0.223099844,-0.076289524,0.043154858,,,,,,,,,
363,0.548383186,0.920713378,1.163387889,0.249606556,0.149098999,0.053507206,0.853139932,0.579266327,0.543216268,-0.193878213,0.417038852,0.12207657,-0.074368187,-0.121504809,-0.181597327,0.556700861,0.241955181,-0.044825122,0.217392937,,,,,,,,,
364,0.541335637,0.879534911,1.159490297,0.245509632,0.090833547,0.080926063,0.913835889,0.596055969,0.555282919,-0.166610577,0.395021271,0.156567771,-0.109198439,-0.112234173,-0.149482949,0.505422699,0.274061268,-0.060022132,0.41194815,,,,,,,,,
365,0.564196054,0.887832376,1.145705315,0.236590737,0.106358783,0.101084175,0.903698985,0.587246879,0.570260917,-0.163692214,0.406194741,0.145565357,-0.095699999,-0.073791729,-0.219634977,0.56717916,0.199952487,-0.060004916,0.450881109,,,,,,,,,
366,0.579904661,0.885134707,1.161534894,0.16925239,0.122346388,0.067006981,0.891145461,0.648548932,0.525606433,-0.195626708,0.406939783,0.1604014,-0.065880193,-0.144518076,-0.178142679,0.519035716,0.229343743,-0.041757934,0.386774378,,,,,,,,,
367,0.563633869,0.908402982,1.110803311,0.155094031,0.119252713,0.07298322,0.903832638,0.62694253,0.592501431,-0.18809935,0.391934753,0.195145898,-0.095206165,-0.142768497,-0.167970826,0.555849628,0.228730707,-0.041416118,0.391335999,,,,,,,,,
368,0.595938761,0.908681716,1.167492102,0.156330958,0.122401145,0.080740805,0.893399981,0.604344763,0.558156689,-0.189554583,0.342467584,0.23526659,-0.08477423,-0.139181531,-0.165719199,0.582141465,0.243997094,-0.048070259,0.314984446,,,,,,,,,
369,0.647477588,0.971979634,1.138004452,0.189772064,0.083060106,0.116042398,0.916476395,0.617524669,0.533290659,-0.192591121,0.365185551,0.316117884,-0.06746549,-0.173554676,-0.1575284,0.59026795,0.312866535,-0.048165291,0.347958891,,,,,,,,,
370,0.629744568,0.908156101,1.165099533,0.234699239,0.149179318,0.103881413,0.858495571,0.571953382,0.542555021,-0.166599911,0.382520692,0.289757807,-0.06702099,-0.142150317,-0.138591668,0.589349947,0.266915265,-0.020572544,0.316151665,,,,,,,,,
371,0.622852715,0.913331299,1.167987589,0.263851311,0.158386555,0.101875103,0.872895708,0.613306697,0.622612889,-0.138692908,0.365817514,0.266742885,-0.09283288,-0.146740229,-0.12255009,0.552033731,0.280534776,-0.043390424,0.324927756,,,,,,,,,
372,0.637599821,0.970077421,1.168620043,0.244051798,0.149805464,0.102626689,0.885873727,0.624971081,0.669614375,-0.146376864,0.379440583,0.323324783,-0.123632522,-0.122048051,-0.124410865,0.525956374,0.286342007,-0.067210941,0.295627347,,,,,,,,,
373,0.578754395,0.943036895,1.162154777,0.272784388,0.150038045,0.066486722,0.862435125,0.623767862,0.694972879,-0.147181429,0.33385451,0.30560393,-0.042268177,-0.108208017,-0.122319127,0.51899883,0.239022088,-0.096443205,0.297583439,,,,,,,,,
374,0.572654315,0.942010385,1.103604677,0.209761353,0.141929775,0.114142615,0.905969497,0.608491259,0.732490625,-0.15643955,0.403674171,0.245891051,-0.062075098,-0.164751391,-0.076820343,0.522125169,0.225531827,-0.093314783,0.169088565,,,,,,,,,
375,0.596056559,0.948886167,1.176762418,0.2438544,0.138614137,0.103217017,0.847986374,0.591333639,0.789390102,-0.186064853,0.454145936,0.293794978,-0.075837429,-0.104946271,-0.133646091,0.545444466,0.232371615,-0.008113813,0.195195288,,,,,,,,,
376,0.581385296,0.938743512,1.120754575,0.244817143,0.163953864,0.109927541,0.886580275,0.628270618,0.816727627,-0.146409745,0.493497249,0.267638759,-0.043905978,-0.146434638,-0.09305131,0.504621145,0.242151392,-0.024869704,0.145887751,,,,,,,,,
377,0.616025058,0.999417241,1.106350247,0.189528733,0.116891185,0.097682089,0.863345636,0.640678605,0.805459512,-0.168979057,0.474159954,0.314105178,-0.095265443,-0.133290491,-0.158494615,0.526778059,0.25623437,-0.008556475,0.217403681,,,,,,,,,
378,0.541847281,0.914607126,1.11612447,0.233197605,0.169601093,0.129831492,0.852977967,0.553969458,0.802732939,-0.169056397,0.48679207,0.272980347,-0.064327388,-0.139925478,-0.102132544,0.520145211,0.264489545,-0.022336617,0.237237004,,,,,,,,,
379,0.530080425,0.919844228,1.13530383,0.215523383,0.126860883,0.109824325,0.88250494,0.52163445,0.754380115,-0.209294296,0.482490367,0.227581199,-0.01695242,-0.159991232,-0.131008413,0.492403116,0.250981705,-0.018765385,0.27314302,,,,,,,,,
380,0.524199537,0.911395432,1.096581898,0.248792356,0.189220603,0.103038837,0.862340184,0.592204634,0.698315908,-0.195784312,0.474104992,0.246088852,-0.04500625,-0.066592661,-0.130130843,0.543891251,0.251063161,-0.024569322,0.268596457,,,,,,,,,
381,0.556422661,0.946005781,1.151189742,0.229975384,0.122708673,0.101354677,0.807377673,0.567229731,0.659414474,-0.217912006,0.46901613,0.173385385,-0.084569155,-0.105608811,-0.162606429,0.517882068,0.198506714,-0.016441973,0.336262535,,,,,,,,,
382,0.510382348,0.947730793,1.076664707,0.293336038,0.202070017,0.146421905,0.777386069,0.626517617,0.651225387,-0.180783324,0.420223598,0.159046365,-0.00497503,-0.11444628,-0.113435895,0.54193885,0.24575598,-0.030197684,0.239035334,,,,,,,,,
383,0.530354715,0.932585334,1.133260619,0.297501227,0.17624794,0.114798761,0.812190897,0.578987747,0.631939345,-0.200955747,0.401718507,0.192125684,-0.039180883,-0.110207931,-0.151398637,0.541269447,0.263142469,-0.022427666,0.184302292,,,,,,,,,
384,0.51888195,0.911810653,1.138310442,0.307316494,0.144504256,0.156814688,0.762831223,0.604381409,0.627625954,-0.209371101,0.407316905,0.158760935,-0.013618203,-0.121037198,-0.127103789,0.559988519,0.23542341,-0.021577647,0.160475405,,,,,,,,,
385,0.531244776,0.9318283,1.200864117,0.357728423,0.204800757,0.157351258,0.716701386,0.590820172,0.639761263,-0.219931405,0.386444865,0.172035858,-0.080569188,-0.106284516,-0.097550301,0.542727107,0.232067878,-0.029712908,0.212377206,,,,,,,,,
386,0.509872917,0.906755509,1.151720717,0.290162295,1.53E-01,0.162104544,0.717500624,0.558684336,0.668325875,-0.265857128,0.412588329,0.234277301,0.001586146,-0.137164971,-0.078441876,0.52065164,0.203681332,-0.119251611,0.173261044,,,,,,,,,
387,0.538368419,0.928911924,1.177324845,0.306017309,0.166243995,0.159505559,0.722782192,0.57935315,0.670784375,-0.221924023,0.412099191,0.254067663,-0.014437688,-0.067964913,-0.093240174,0.503040754,0.272496095,-0.035379297,0.139323223,,,,,,,,,
388,0.54321009,0.946837513,1.156267346,0.292615586,0.207947689,0.13500794,0.73167448,0.580995665,0.674032617,-0.24167258,0.381038811,0.216177936,-0.01804397,-0.135617996,-0.098621267,0.487759729,0.270271219,-0.013038271,0.21481771,,,,,,,,,
