time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,,,,,,,,,,,
827,-0.004342319,-0.2500649,-1.283832263,-0.150903144,0.597784554,1.296485617,0.744069751,0.225751981,0.692032205,-0.4423527,-0.343719129,-0.175347289,0.348916069,0.043031658,0.398989041,0.612358452,0.110402933,0.501994466,0.210198331,,,,,,,,,,,,,,,,,,,
828,0.014340042,-0.280827349,-1.259412174,-0.123144456,0.568206945,1.266099493,0.76408528,0.266698379,0.71100556,-0.380853558,-0.326433193,-0.183294873,0.359965015,0.063824577,0.40257668,0.643246074,0.142898618,0.530710926,0.180444368,,,,,,,,,,,,,,,,,,,
829,0.016745124,-0.255954974,-1.21899944,-0.073000463,0.617019283,1.271414505,0.705721757,0.217020779,0.682194012,-0.412948966,-0.299399697,-0.20295524,0.35597991,0.033428551,0.423498951,0.67507869,0.165512814,0.553087478,0.249399252,,,,,,,,,,,,,,,,,,,
830,-0.03672175,-0.228213756,-1.216540211,-0.097769172,0.624667872,1.268781531,0.722483618,0.218664945,0.729717126,-0.403543178,-0.316232581,-0.17802243,0.367350793,0.048016717,0.399644629,0.746730551,0.195284346,0.545212367,0.234936701,,,,,,,,,,,,,,,,,,,
831,-0.016234215,-0.13053104,-1.185077441,-0.018562549,0.631561151,1.23345852,0.711197627,0.22884889,0.726127394,-0.398253279,-0.341362429,-0.109928385,0.361185271,0.011569533,0.445466682,0.714299181,0.189221623,0.591706868,0.223931924,,,,,,,,,,,,,,,,,,,
832,0.026663764,-0.144767909,-1.228710833,-0.019703926,0.654784449,1.273302339,0.65235274,0.182802008,0.732483325,-0.359142971,-0.272375328,-0.143721663,0.355136334,0.012682249,0.386539238,0.603947216,0.179252152,0.590544252,0.260374932,,,,,,,,,,,,,,,,,,,
833,-0.017717314,-0.177415074,-1.231857645,0.012844824,0.721812489,1.254670389,0.609175263,0.018784867,0.823046514,-0.318061461,-0.222235724,-0.139002836,0.367972603,0.002758291,0.452132308,0.538495798,0.158669536,0.574562583,0.289436295,,,,,,,,,,,,,,,,,,,
834,-0.055122073,-0.197012297,-1.230559081,0.070539417,0.701917334,1.274747062,0.579404653,0.040976696,0.812457821,-0.28636898,-0.265745786,-0.167817667,0.375747666,-0.018101798,0.455930558,0.582835654,0.1780682,0.538896935,0.279687964,,,,,,,,,,,,,,,,,,,
835,-0.050410316,-0.156234716,-1.091059403,0.135356556,0.731775161,1.268937791,0.599633828,0.036768296,0.74891516,-0.242783839,-0.208092535,-0.153326282,0.351716701,0.083782471,0.53184493,0.601090748,0.176107176,0.546371405,0.267926945,,,,,,,,,,,,,,,,,,,
836,-0.056608248,-0.177684814,-1.153227911,0.103292047,0.777544137,1.258305081,0.54433181,0.043131125,0.774584216,-0.286253049,-0.156219738,-0.122421864,0.358935087,0.138029069,0.489177963,0.603813007,0.227376975,0.616407412,0.294482939,,,,,,,,,,,,,,,,,,,
837,-0.065187046,-0.222514064,-1.197601423,0.152946677,0.806336385,1.232036815,0.49799315,0.059489649,0.810854414,-0.268909939,-0.155122004,-0.099121581,0.363215,0.172612298,0.476256221,0.62464137,0.225419743,0.565824912,0.31519565,,,,,,,,,,,,,,,,,,,
838,-0.052736115,-0.236561059,-1.213539633,0.155231455,0.84910828,1.268525623,0.48080155,0.047871797,0.881696591,-0.190922355,-0.170836047,-0.065519026,0.377070162,0.170144417,0.485217048,0.693739797,0.246375566,0.618288475,0.314345019,,,,,,,,,,,,,,,,,,,
839,-0.066746992,-0.231066687,-1.288076759,0.199350009,0.784677789,1.264845999,0.477101202,0.103013422,0.906935683,-0.175880919,-0.135975132,-0.079787631,0.391407479,0.254681865,0.520097996,0.757562879,0.22226491,0.632356711,0.329402573,,,,,,,,,,,,,,,,,,,
840,-0.046499414,-0.284033454,-1.216208315,0.187292715,0.815005326,1.288195405,0.436328458,0.138855371,0.940031859,-0.151348324,-0.106782345,-0.00218265,0.36262011,0.27556985,0.513766417,0.777570448,0.280304817,0.617417363,0.35430558,,,,,,,,,,,,,,,,,,,
841,0.028025226,-0.340279085,-1.294978937,0.239566401,0.837184331,1.270342169,0.399890188,0.1102389,0.970319606,-0.155266086,-0.14244648,-0.059160691,0.424830043,0.277433994,0.536144493,0.772298013,0.220901949,0.58645652,0.347743684,,,,,,,,,,,,,,,,,,,
842,0.040323034,-0.337894495,-1.320917866,0.191783208,0.875111971,1.247829072,0.427709201,0.062053503,0.949607619,-0.160465519,-0.133720659,-0.013349518,0.336809316,0.270200022,0.557791264,0.817819357,0.278994756,0.608620195,0.337869464,,,,,,,,,,,,,,,,,,,
843,-0.065331907,-0.43177558,-1.328695497,0.1765252,0.846862886,1.194672156,0.492420476,0.078161969,0.977727819,-0.144344798,-0.121092553,-0.022097373,0.364996538,0.334329479,0.551211689,0.811761702,0.27288201,0.615902583,0.390407024,,,,,,,,,,,,,,,,,,,
844,-0.001419431,-0.370378108,-1.340126215,0.23442765,0.846734106,1.15660766,0.513116501,0.127609737,0.987676133,-0.096002228,-0.165568268,-0.025091342,0.400871569,0.342926607,0.591354278,0.888760999,0.287688513,0.596456349,0.357710372,,,,,,,,,,,,,,,,,,,
845,-0.030690918,-0.376728134,-1.323973892,0.1970151,0.750630739,1.151918057,0.49641169,0.192851265,0.973274477,-0.089886414,-0.148535009,-0.062711886,0.351592761,0.363766973,0.596209059,0.835046404,0.256833218,0.637702297,0.37862784,,,,,,,,,,,,,,,,,,,
846,-0.081321285,-0.356088459,-1.32598919,0.222418821,0.629906631,1.081495144,0.526713097,0.2391188,0.997959227,-0.044739618,-0.183600624,-0.017218499,0.422063214,0.373850153,0.621527044,0.892492719,0.261276368,0.581836,0.404996045,,,,,,,,,,,,,,,,,,,
847,-0.08217242,-0.340811129,-1.271364388,0.195736212,0.630751304,1.158230523,0.485440815,0.329003481,0.993949274,-0.025762598,-0.116583135,-0.060764857,0.431367394,0.357829948,0.632581129,0.895311251,0.257045936,0.601062653,0.372338361,,,,,,,,,,,,,,,,,,,
848,-0.093943498,-0.360193285,-1.244883472,0.202094608,0.596389095,1.134437391,0.519118282,0.310016927,1.036710387,-0.062330809,-0.079939687,-0.097628548,0.425783905,0.362359402,0.624516047,0.926146331,0.24606342,0.63172918,0.377055036,,,,,,,,,,,,,,,,,,,
849,-0.105519565,-0.329679579,-1.230626671,0.187140961,0.56404629,1.1779938,0.546861384,0.343538281,1.118358646,-0.056692191,-0.096438962,-0.099514518,0.377588803,0.376764468,0.672567931,0.918512598,0.237760568,0.650564952,0.323777707,,,,,,,,,,,,,,,,,,,
850,-0.074263554,-0.355360519,-1.06355236,0.181437956,0.624855306,1.229269249,0.57976355,0.316629324,1.126575177,-0.077014587,-0.055042891,-0.100033816,0.406306087,0.410492742,0.639049215,0.887778615,0.221755571,0.607055238,0.333900602,,,,,,,,,,,,,,,,,,,
851,0.000483024,-0.382441136,-0.978882333,0.16760383,0.640094276,1.225057927,0.596207629,0.316436115,1.149644154,-0.046905665,-0.06927629,-0.052819966,0.374369294,0.338941803,0.657171565,0.899484272,0.258303762,0.644023356,0.334294005,,,,,,,,,,,,,,,,,,,
852,0.031804133,-0.382691568,-0.89514645,0.201075925,0.683268167,1.304674432,0.553856784,0.347535063,1.140299003,-0.009117206,-0.117148476,-0.088367165,0.397383789,0.369104613,0.663928337,0.883629869,0.273152952,0.597085386,0.358051099,,,,,,,,,,,,,,,,,,,
853,0.074240126,-0.387641747,-0.731685325,0.150722099,0.633130946,1.37670192,0.577114218,0.31500222,1.2057249,-0.03164517,-0.094225437,-0.099422474,0.420615687,0.354731577,0.666121092,0.981138636,0.276209317,0.634159207,0.35305822,,,,,,,,,,,,,,,,,,,
854,0.116999706,-0.409977259,-0.672472909,0.150778682,0.638384966,1.391300181,0.607024766,0.209510502,1.244477136,-0.010761277,-0.010890952,-0.165729892,0.464801081,0.347041713,0.654581481,0.969176309,0.224415531,0.598647273,0.359911339,,,,,,,,,,,,,,,,,,,
855,0.148485709,-0.347447775,-0.548452051,0.169690426,0.668489177,1.376374074,0.613012683,0.058900425,1.219232273,0.065116243,0.002086806,-0.133779701,0.485970497,0.285076659,0.660578475,1.032268394,0.281362254,0.643727914,0.407826494,,,,,,,,,,,,,,,,,,,
856,0.158975614,-0.333466135,-0.43499116,0.152619197,0.667850425,1.37848763,0.600984392,0.03201619,1.239661363,-0.046857327,0.03770952,-0.097045525,0.46182257,0.329906977,0.653542724,0.970275058,0.302454318,0.594449124,0.38198179,,,,,,,,,,,,,,,,,,,
857,0.183120947,-0.342486159,-0.413724922,0.112391814,0.57833131,1.324250033,0.593625696,0.052535775,1.206673513,-0.084013455,0.158554074,-0.081170995,0.462364748,0.295947729,0.654881443,0.952867203,0.247268004,0.627799883,0.354928488,,,,,,,,,,,,,,,,,,,
858,0.186638358,-0.342574605,-0.290241528,0.166046595,0.618446899,1.341462173,0.627475236,0.148618043,1.127719572,-0.02557544,0.205381693,-0.056096563,0.477987404,0.127762137,0.656087936,0.97604391,0.292360298,0.600400147,0.415363435,,,,,,,,,,,,,,,,,,,
859,0.207282373,-0.322790139,-0.433678814,0.135399933,0.571069304,1.373193368,0.618227014,0.206865884,1.098893322,-0.104759948,0.163373621,0.005082554,0.486145601,0.234916515,0.700764471,1.003813837,0.281388331,0.571241107,0.343775295,,,,,,,,,,,,,,,,,,,
860,0.18972655,-0.305295888,-0.466777288,0.125576108,0.60119853,1.289351109,0.653682914,0.165645732,1.069330159,-0.05379265,0.161400616,0.052931684,0.446069739,0.183376231,0.706237805,1.04328864,0.242370194,0.600071289,0.379657601,,,,,,,,,,,,,,,,,,,
861,0.195416719,-0.288191243,-0.397495592,0.172996338,0.627928118,1.321517479,0.687332601,0.196038461,1.099444589,-0.031012507,0.166834294,0.031422741,0.419119344,0.220932538,0.744849915,1.041830309,0.280392655,0.637168978,0.387243714,,,,,,,,,,,,,,,,,,,
862,0.156226321,-0.263547752,-0.326893892,0.144271343,0.7230154,1.243446045,0.662084826,0.22821768,1.11336305,-0.036711346,0.159878275,-0.043692044,0.473170351,0.141062059,0.709849268,1.100213144,0.301885315,0.600257414,0.417511367,,,,,,,,,,,,,,,,,,,
863,0.211291477,-0.262967625,-0.246087243,0.163503375,0.74565066,1.268581341,0.689066042,0.172898647,1.139319939,-0.016010653,0.172124659,0.023748184,0.398652007,0.175361498,0.719020725,1.110137509,0.28506425,0.586723004,0.413600648,,,,,,,,,,,,,,,,,,,
864,0.242122124,-0.306665805,-0.162691965,0.186703645,0.729070453,1.284435929,0.668019143,0.144101992,1.156150961,0.040318039,0.162916791,0.041084102,0.391947195,0.184983014,0.754191862,1.148266352,0.337960729,0.573102099,0.427171128,,,,,,,,,,,,,,,,,,,
865,0.124216977,-0.309578872,-0.109908986,0.217077558,0.717767865,1.248024394,0.66166734,0.161725588,1.084172896,0.01451679,0.093474692,0.074899785,0.388948154,0.156717378,0.736123199,1.161290661,0.297760342,0.640207247,0.423573122,,,,,,,,,,,,,,,,,,,
866,0.096470994,-0.337186151,0.070871855,0.231153285,0.779317865,1.261532927,0.673283086,0.22275123,1.146886447,-0.032769099,0.084741208,0.146079981,0.382303826,0.140164733,0.779273074,1.162974429,0.30002187,0.632392327,0.416239483,,,,,,,,,,,,,,,,,,,
867,0.061289711,-0.414778698,0.274328901,0.233599042,0.796228004,1.278514031,0.696532931,0.289087321,1.004219782,-0.113363301,0.028073758,0.109425294,0.37450639,0.130645054,0.76310412,1.230917852,0.322421216,0.593705106,0.424899315,,,,,,,,,,,,,,,,,,,
868,0.087614876,-0.436346949,0.434994174,0.187597957,0.806393725,1.282266722,0.678143317,0.316201195,0.924092438,-0.2292576,-0.03591638,-0.005812614,0.344502448,0.120689541,0.768691634,1.25119679,0.33032313,0.606555698,0.434113238,,,,,,,,,,,,,,,,,,,
869,0.036192624,-0.455908665,0.498078443,0.213757876,0.834958147,1.288452323,0.62045032,0.358990513,0.867756332,-0.271500822,-0.015490125,0.061111531,0.372988705,0.124235232,0.764538328,1.231193933,0.307740601,0.6055789,0.465631824,,,,,,,,,,,,,,,,,,,
870,-0.050883586,-0.47808514,0.596385793,0.255670305,0.82140176,1.248005656,0.60037806,0.350273831,0.832579955,-0.28984639,0.011247179,0.063929173,0.484688693,0.163125841,0.786264711,1.26009223,0.312260585,0.598158214,0.438665515,,,,,,,,,,,,,,,,,,,
871,-0.019264189,-0.464992326,0.661414359,0.254666188,0.808749609,1.275299248,0.6377415,0.44006698,0.759397675,-0.367588251,0.051860809,0.132984712,0.475581593,0.083959499,0.782805762,1.224909177,0.346350525,0.598675634,0.434905785,,,,,,,,,,,,,,,,,,,
872,-0.040634539,-0.51007659,0.702006777,0.280144654,0.851136394,1.27150566,0.619841083,0.403958486,0.720603817,-0.329980971,0.084339925,0.121350533,0.455023239,0.083125548,0.799373232,1.265705695,0.336472365,0.614927904,0.432030734,,,,,,,,,,,,,,,,,,,
873,-0.029020569,-0.505615127,0.688038409,0.276992425,0.892954989,1.299920436,0.587740008,0.357506338,0.721206579,-0.31730344,0.149119498,0.09051976,0.550441414,0.079941754,0.75995094,1.226457945,0.327541384,0.623608872,0.419871706,,,,,,,,,,,,,,,,,,,
874,-0.058246161,-0.556430845,0.712470513,0.242927864,0.850664322,1.315869281,0.633855968,0.361961484,0.827894978,-0.345870727,0.111621059,0.00482176,0.585107273,0.103478786,0.759768451,1.241823312,0.315434165,0.624249298,0.421040592,,,,,,,,,,,,,,,,,,,
875,-0.002234988,-0.587659385,0.677209315,0.242315558,0.84182722,1.24831483,0.614205883,0.402838909,0.901373399,-0.358877284,0.014423264,-0.011038006,0.576927148,0.047768085,0.794734578,1.21610062,0.325453296,0.617656075,0.429806345,,,,,,,,,,,,,,,,,,,
876,0.031497687,-0.504559612,0.681314244,0.249982175,0.780003631,1.26064652,0.625136011,0.4413382,0.963255361,-0.310506224,0.008752929,-0.037798362,0.572866687,0.05442549,0.807635293,1.210728816,0.383651502,0.629004651,0.480402393,,,,,,,,,,,,,,,,,,,
877,0.036733893,-0.473403514,0.621109505,0.22998546,0.734916486,1.277051693,0.607475299,0.423672642,1.047907352,-0.285006203,-0.011246114,-0.023036052,0.570922912,0.086868537,0.759278602,1.091172521,0.358927075,0.60125483,0.451264,,,,,,,,,,,,,,,,,,,
878,0.011257772,-0.523183552,0.50628601,0.224357632,0.782441034,1.218552086,0.677872973,0.330155296,1.099056209,-0.261478032,-0.005459149,-0.166374637,0.508307129,0.00946676,0.799484617,1.12128465,0.358570734,0.589911863,0.448122584,,,,,,,,,,,,,,,,,,,
879,-0.042545037,-0.508733469,0.459710598,0.223369457,0.773361985,1.254295583,0.705627175,0.463866124,1.150644588,-0.317641872,0.082694785,-0.245812396,0.548184342,0.017912003,0.799429366,1.130780628,0.398534976,0.59469376,0.490493367,,,,,,,,,,,,,,,,,,,
880,-0.052369652,-0.463249611,0.450359145,0.249699292,0.790553886,1.259642142,0.72225538,0.473397372,1.206393056,-0.422722649,0.181397896,-0.258058876,0.541936302,-0.049843629,0.774620388,1.133318559,0.363426179,0.624513965,0.457485569,,,,,,,,,,,,,,,,,,,
881,-0.04301886,-0.429662831,0.483503514,0.185091029,0.743504086,1.278374688,0.744925852,0.460078077,1.18770899,-0.411943188,0.22690154,-0.232064214,0.54665373,-0.027547156,0.760220928,1.125732676,0.404887935,0.621730788,0.453234792,,,,,,,,,,,,,,,,,,,
882,-0.015305245,-0.44310994,0.572319425,0.154126806,0.694216481,1.253642807,0.745725668,0.513078133,1.230611561,-0.319724667,0.216957233,-0.193757054,0.535766439,-0.114743146,0.741341521,1.155757785,0.455213198,0.617581097,0.461075945,,,,,,,,,,,,,,,,,,,
883,-0.045015103,-0.427388199,0.60877553,0.186945246,0.736402169,1.281607621,0.758147369,0.48459074,1.237544746,-0.32288337,0.145894082,-0.174645083,0.562956088,-0.09412687,0.787161472,1.153799487,0.447487373,0.611425464,0.449664662,,,,,,,,,,,,,,,,,,,
884,-0.051954607,-0.439501505,0.622328602,0.231265014,0.726848533,1.25399408,0.736736516,0.457649677,1.207547873,-0.269799516,0.200222258,-0.079917166,0.594537127,-0.089898514,0.76085714,1.130224183,0.450400018,0.645416681,0.484330029,,,,,,,,,,,,,,,,,,,
885,-0.04430764,-0.427419386,0.634909582,0.211962643,0.681511485,1.251494381,0.702315236,0.461875911,1.25762316,-0.248526846,0.236524564,-0.036380057,0.639155995,-0.125385732,0.748681186,1.130869227,0.510712765,0.616742534,0.477813403,,,,,,,,,,,,,,,,,,,
886,-0.036612239,-0.40853733,0.722249377,0.247654345,0.724370704,1.247661133,0.706414926,0.390343473,1.174549789,-0.31335061,0.151142724,0.0467217,0.603395439,-0.102126674,0.793673567,1.192159802,0.491640029,0.596022837,0.456635378,,,,,,,,,,,,,,,,,,,
887,-0.060881783,-0.403567756,0.760436387,0.197244539,0.700379143,1.243741563,0.710423242,0.358052796,1.124645174,-0.278617195,0.128279271,0.045241597,0.59672146,-0.079424235,0.756606031,1.215892757,0.500360365,0.585757652,0.4750127,,,,,,,,,,,,,,,,,,,
888,0.009312591,-0.405034046,0.733448702,0.185677137,0.721807133,1.255373463,0.713135402,0.38549172,1.167789492,-0.274209918,0.134910004,0.142293379,0.614469345,-0.16171261,0.792648433,1.218967331,0.489931357,0.603528488,0.551111741,,,,,,,,,,,,,,,,,,,
889,0.063137602,-0.400548984,0.757283833,0.159870737,0.705761156,1.259615091,0.70641705,0.350169081,1.161471385,-0.2596498,0.018564562,0.177858798,0.638863699,-0.128151507,0.796990446,1.222955387,0.513755129,0.607980204,0.525254712,,,,,,,,,,,,,,,,,,,
890,0.065100771,-0.391675172,0.764746849,0.202113139,0.749451532,1.288602267,0.69236347,0.290822932,1.202433111,-0.212351579,-0.03252566,0.122653887,0.613735525,-0.03623461,0.796352141,1.264951322,0.468231358,0.613955164,0.471832677,,,,,,,,,,,,,,,,,,,
891,0.101316059,-0.31691759,0.746297604,0.215649603,0.772569953,1.266426997,0.71425985,0.297032261,1.187852493,-0.220524746,0.025247373,0.045731733,0.513192293,0.06469335,0.764207585,1.220686097,0.535319037,0.620592279,0.515301772,,,,,,,,,,,,,,,,,,,
892,0.067280666,-0.324792322,0.704467817,0.290256824,0.717445319,1.314923524,0.718119664,0.330927474,1.109591158,-0.366879864,-0.057750846,0.072596902,0.605277609,0.066222723,0.769280889,1.26723421,0.538445972,0.582271659,0.531775457,,,,,,,,,,,,,,,,,,,
893,0.080504439,-0.371982953,0.630751542,0.280404673,0.711258144,1.20992801,0.730607257,0.296674194,1.163719142,-0.225437155,-0.135865786,-0.03919423,0.610636212,0.094914222,0.802477752,1.294736861,0.513323655,0.641217976,0.502444526,,,,,,,,,,,,,,,,,,,
894,0.049835274,-0.319452643,0.586239758,0.325620784,0.737112123,1.270266654,0.704994119,0.304386123,1.162800367,-0.28681899,-0.096620595,-0.099497589,0.577090275,0.126749549,0.823348389,1.256301762,0.497332307,0.606399129,0.517060022,,,,,,,,,,,,,,,,,,,
895,0.028185046,-0.285680443,0.550071247,0.354891424,0.761063099,1.28278714,0.729918124,0.364381794,1.202495126,-0.314025766,-0.080525625,-0.151292413,0.60943038,0.125552244,0.836966533,1.286835303,0.481377773,0.613396524,0.532144338,,,,,,,,,,,,,,,,,,,
896,0.105809632,-0.235326835,0.485254034,0.382350147,0.750688165,1.230189384,0.720810537,0.349457126,1.13995618,-0.290563317,-0.015374771,-0.36618059,0.63177899,0.04735762,0.870546913,1.248119838,0.512084997,0.639690813,0.525456279,,,,,,,,,,,,,,,,,,,
897,-0.02156348,-0.351987332,0.454995875,0.428151071,0.773348587,1.198652014,0.722636452,0.341958708,1.211554782,-0.192187282,0.024993695,-0.45083636,0.583139687,0.082586698,0.878760622,1.301986126,0.516095436,0.634589321,0.540904415,,,,,,,,,,,,,,,,,,,
898,-0.011971679,-0.322418829,0.463717755,0.405266089,0.765354368,1.194263905,0.737746731,0.39050822,1.254975731,-0.13986312,0.062040049,-0.594722126,0.603903358,0.027306124,0.8437613,1.319871824,0.516073761,0.605016418,0.53564426,,,,,,,,,,,,,,,,,,,
899,0.029977981,-0.284308163,0.471926095,0.386252115,0.729716541,1.189134048,0.735207835,0.421387381,1.302830275,-0.080072301,0.125783549,-0.558318293,0.638944854,0.027469618,0.879513449,1.332888086,0.522957802,0.564894955,0.537810973,,,,,,,,,,,,,,,,,,,
900,0.083824701,-0.326557948,0.392658276,0.414216137,0.713706332,1.148390789,0.680948356,0.531049615,1.31580278,-0.158763238,0.116669758,-0.582672213,0.711490149,0.041767043,0.935343962,1.266893952,0.54468695,0.649795322,0.580006136,,,,,,,,,,,,,,,,,,,
901,0.064782032,-0.387335851,0.336751064,0.354852116,0.700657242,1.081850832,0.73094851,0.484829614,1.270979596,-0.190768822,0.191139468,-0.629079623,0.729060343,-0.038151702,0.890114124,1.184799989,0.52217271,0.629347673,0.554468428,,,,,,,,,,,,,,,,,,,
902,0.096279438,-0.361805065,0.360182781,0.385254747,0.622209986,1.095674832,0.741538689,0.528402143,1.259344442,-0.170972919,0.160741835,-0.537814746,0.734156396,-0.101449114,0.895228461,1.226478568,0.534058973,0.636422462,0.556790666,,,,,,,,,,,,,,,,,,,
903,0.126202918,-0.368274147,0.356486963,0.413199916,0.61666839,1.127205339,0.734160732,0.565922582,1.297049364,-0.196756346,0.194977408,-0.522753655,0.726066236,-0.12159474,0.900793394,1.252523881,0.526440664,0.675051602,0.580080169,,,,,,,,,,,,,,,,,,,
904,0.107941073,-0.393884731,0.313604939,0.483625436,0.621093341,1.124172638,0.736514747,0.664024433,1.315700464,-0.297519768,0.1930796,-0.495047705,0.665622685,-0.153204307,0.932685203,1.244251819,0.577891189,0.683390176,0.63463301,,,,,,,,,,,,,,,,,,,
905,0.118853693,-0.34764021,0.270663385,0.408120432,0.603939889,1.126002896,0.750255646,0.664156269,1.343836567,-0.309129285,0.215772395,-0.471775817,0.577282973,-0.115714255,0.894440919,1.267722793,0.553598914,0.646677586,0.600491121,,,,,,,,,,,,,,,,,,,
906,0.169496439,-0.423718526,0.256905657,0.395880162,0.619318311,1.188104941,0.68273796,0.623646947,1.304377364,-0.31287784,0.220487273,-0.485193586,0.568712128,-0.080042189,0.890177889,1.233168918,0.538390475,0.622517367,0.603675105,,,,,,,,,,,,,,,,,,,
907,0.162398991,-0.367665681,0.321407302,0.38324611,0.613795683,1.195968832,0.695135749,0.59668197,1.21320866,-0.326264765,0.250988127,-0.452147905,0.505263663,-0.106807987,0.924949016,1.196416831,0.584477411,0.659175633,0.582402694,,,,,,,,,,,,,,,,,,,
